scenario_id,strategy_name,random_seed,swarm_size,uavs_destroyed,uavs_penetrated,penetration_rate,defense_cost,attack_cost,penetration_cost,total_cost,cost_exchange_ratio,kinetic_fired,de_fired,kinetic_hits,de_hits,kinetic_accuracy,de_accuracy,overall_accuracy,steps,termination_reason,timestamp,simulation_completed,total_shots_fired,miss_penalty_cost,total_hits
42,Kinetic_First,599121577,120,111,9,0.075,200000000.0,4200000.0,34195788.12067171,262791436.5323315,62.56938965055512,200,0,183,0,0.915,,0.915,200,all_uavs_neutralized,2026-02-22T14:08:14.546327,True,200,28595648.41165978,183
43,Kinetic_First,200427519,68,57,11,0.16176470588235295,200000000.0,2380000.0,43738942.14232388,277870961.34616613,116.7525047672967,200,0,167,0,0.835,,0.835,200,all_uavs_neutralized,2026-02-22T14:08:14.553614,True,200,34132019.20384222,167
44,Kinetic_First,1254751707,88,76,12,0.13636363636363635,200000000.0,3080000.0,68267759.48110236,338331067.0744585,109.84774905014886,200,0,172,0,0.86,,0.86,200,all_uavs_neutralized,2026-02-22T14:08:14.560650,True,200,70063307.5933561,172
45,Kinetic_First,2034764475,110,99,11,0.1,200000000.0,3850000.0,64782605.37037979,312295108.6335024,81.11561263207855,200,0,182,0,0.91,,0.91,200,all_uavs_neutralized,2026-02-22T14:08:14.568908,True,200,47512503.26312263,182
46,Kinetic_First,1573512143,128,118,10,0.078125,200000000.0,4480000.0,75881485.0393208,331848852.80113024,74.07340464310943,200,0,181,0,0.905,,0.905,200,all_uavs_neutralized,2026-02-22T14:08:14.575748,True,200,55967367.76180941,181
47,Kinetic_First,999745294,126,104,22,0.1746031746031746,200000000.0,4410000.0,77196744.47112142,373747621.51246595,84.75002755384716,200,0,171,0,0.855,,0.855,200,all_uavs_neutralized,2026-02-22T14:08:14.584478,True,200,96550877.04134454,171
48,Kinetic_First,1958805693,147,130,17,0.11564625850340136,200000000.0,5145000.0,72476264.39893079,377036879.80117786,73.28219238118132,200,0,182,0,0.91,,0.91,200,all_uavs_neutralized,2026-02-22T14:08:14.591496,True,200,104560615.40224707,182
49,Kinetic_First,389151677,108,95,13,0.12037037037037036,200000000.0,3780000.0,78701158.92365877,338715967.57182807,89.60739882852594,200,0,181,0,0.905,,0.905,200,all_uavs_neutralized,2026-02-22T14:08:14.599896,True,200,60014808.64816928,181
50,Kinetic_First,1224821422,88,77,11,0.125,200000000.0,3080000.0,54105565.28989693,315141121.7501742,102.31854602278383,200,0,179,0,0.895,,0.895,200,all_uavs_neutralized,2026-02-22T14:08:14.606550,True,200,61035556.4602773,179
51,Kinetic_First,508464061,120,110,10,0.08333333333333333,200000000.0,4200000.0,53128413.39905686,331271739.69413024,78.87422373669767,200,0,182,0,0.91,,0.91,200,all_uavs_neutralized,2026-02-22T14:08:14.614727,True,200,78143326.29507338,182
52,Kinetic_First,857592370,67,62,5,0.07462686567164178,200000000.0,2345000.0,24664577.65669781,247899177.91591066,105.71393514537768,200,0,189,0,0.945,,0.945,200,all_uavs_neutralized,2026-02-22T14:08:14.621499,True,200,23234600.259212848,189
