scenario_id,strategy_name,random_seed,swarm_size,uavs_destroyed,uavs_penetrated,penetration_rate,defense_cost,attack_cost,penetration_cost,total_cost,cost_exchange_ratio,kinetic_fired,de_fired,kinetic_hits,de_hits,kinetic_accuracy,de_accuracy,overall_accuracy,steps,termination_reason,timestamp,simulation_completed,total_shots_fired,miss_penalty_cost,total_hits
28,RL_Agent,780932287,77,77,0,0.0,93000000.0,2695000.0,0.0,93000000.0,34.50834879406308,93,0,77,0,0.8279569892473119,,0.8279569892473119,93,all_uavs_neutralized,2026-02-22T17:18:10.096579,True,93,0.0,77
29,RL_Agent,2114032571,111,111,0,0.0,125000000.0,3885000.0,0.0,125000000.0,32.17503217503217,125,0,111,0,0.888,,0.888,125,all_uavs_neutralized,2026-02-22T17:18:10.140346,True,125,0.0,111
30,RL_Agent,787716372,140,140,0,0.0,158000000.0,4900000.0,0.0,158000000.0,32.244897959183675,158,0,140,0,0.8860759493670886,,0.8860759493670886,158,all_uavs_neutralized,2026-02-22T17:18:10.196133,True,158,0.0,140
31,RL_Agent,504579232,73,73,0,0.0,85000000.0,2555000.0,0.0,85000000.0,33.268101761252446,85,0,73,0,0.8588235294117647,,0.8588235294117647,85,all_uavs_neutralized,2026-02-22T17:18:10.228895,True,85,0.0,73
32,RL_Agent,1306710475,69,69,0,0.0,76000000.0,2415000.0,0.0,76000000.0,31.469979296066253,76,0,69,0,0.9078947368421053,,0.9078947368421053,76,all_uavs_neutralized,2026-02-22T17:18:10.260348,True,76,0.0,69
33,RL_Agent,479546681,54,54,0,0.0,60000000.0,1890000.0,0.0,60000000.0,31.746031746031747,60,0,54,0,0.9,,0.9,60,all_uavs_neutralized,2026-02-22T17:18:10.287422,True,60,0.0,54
34,RL_Agent,106328085,111,111,0,0.0,123000000.0,3885000.0,0.0,123000000.0,31.66023166023166,123,0,111,0,0.9024390243902439,,0.9024390243902439,123,all_uavs_neutralized,2026-02-22T17:18:10.331712,True,123,0.0,111
35,RL_Agent,30349564,75,75,0,0.0,84000000.0,2625000.0,0.0,84000000.0,32.0,84,0,75,0,0.8928571428571429,,0.8928571428571429,84,all_uavs_neutralized,2026-02-22T17:18:10.366593,True,84,0.0,75
36,RL_Agent,1855189739,106,106,0,0.0,119000000.0,3710000.0,0.0,119000000.0,32.075471698113205,119,0,106,0,0.8907563025210085,,0.8907563025210085,119,all_uavs_neutralized,2026-02-22T17:18:10.401874,True,119,0.0,106
37,RL_Agent,99052376,89,89,0,0.0,96000000.0,3115000.0,0.0,96000000.0,30.818619582664528,96,0,89,0,0.9270833333333334,,0.9270833333333334,96,all_uavs_neutralized,2026-02-22T17:18:10.440516,True,96,0.0,89
38,RL_Agent,1250819632,58,58,0,0.0,69000000.0,2030000.0,0.0,69000000.0,33.99014778325123,69,0,58,0,0.8405797101449275,,0.8405797101449275,69,all_uavs_neutralized,2026-02-22T17:18:10.467536,True,69,0.0,58
39,RL_Agent,106406362,125,125,0,0.0,144000000.0,4375000.0,0.0,144000000.0,32.91428571428571,144,0,125,0,0.8680555555555556,,0.8680555555555556,144,all_uavs_neutralized,2026-02-22T17:18:10.512206,True,144,0.0,125
40,RL_Agent,480404538,141,141,0,0.0,158000000.0,4935000.0,0.0,158000000.0,32.016210739615,158,0,141,0,0.8924050632911392,,0.8924050632911392,158,all_uavs_neutralized,2026-02-22T17:18:10.573341,True,158,0.0,141
41,RL_Agent,1717389822,121,121,0,0.0,134000000.0,4235000.0,0.0,134000000.0,31.641086186540733,134,0,121,0,0.9029850746268657,,0.9029850746268657,134,all_uavs_neutralized,2026-02-22T17:18:10.627086,True,134,0.0,121
42,RL_Agent,599121577,120,120,0,0.0,133000000.0,4200000.0,0.0,133000000.0,31.666666666666668,133,0,120,0,0.9022556390977443,,0.9022556390977443,133,all_uavs_neutralized,2026-02-22T17:18:10.667838,True,133,0.0,120
43,RL_Agent,200427519,68,68,0,0.0,81000000.0,2380000.0,0.0,81000000.0,34.03361344537815,81,0,68,0,0.8395061728395061,,0.8395061728395061,81,all_uavs_neutralized,2026-02-22T17:18:10.697704,True,81,0.0,68
44,RL_Agent,1254751707,88,88,0,0.0,101000000.0,3080000.0,0.0,101000000.0,32.79220779220779,101,0,88,0,0.8712871287128713,,0.8712871287128713,101,all_uavs_neutralized,2026-02-22T17:18:10.728758,True,101,0.0,88
45,RL_Agent,2034764475,110,110,0,0.0,116000000.0,3850000.0,0.0,116000000.0,30.12987012987013,116,0,110,0,0.9482758620689655,,0.9482758620689655,116,all_uavs_neutralized,2026-02-22T17:18:10.776027,True,116,0.0,110
46,RL_Agent,1573512143,128,128,0,0.0,140000000.0,4480000.0,0.0,140000000.0,31.25,140,0,128,0,0.9142857142857143,,0.9142857142857143,140,all_uavs_neutralized,2026-02-22T17:18:10.836973,True,140,0.0,128
47,RL_Agent,999745294,126,126,0,0.0,144000000.0,4410000.0,0.0,144000000.0,32.6530612244898,144,0,126,0,0.875,,0.875,144,all_uavs_neutralized,2026-02-22T17:18:10.883763,True,144,0.0,126
48,RL_Agent,1958805693,147,147,0,0.0,158000000.0,5145000.0,0.0,158000000.0,30.709426627793974,158,0,147,0,0.930379746835443,,0.930379746835443,158,all_uavs_neutralized,2026-02-22T17:18:10.943525,True,158,0.0,147
49,RL_Agent,389151677,108,108,0,0.0,118000000.0,3780000.0,0.0,118000000.0,31.21693121693122,118,0,108,0,0.9152542372881356,,0.9152542372881356,118,all_uavs_neutralized,2026-02-22T17:18:10.986096,True,118,0.0,108
