n_drones,num_units,missiles_per_unit_avg,priority_strategy,weather_factor,terrain_factor,radar_jam,comm_jam_level,temp_factor,system_latency,resource_failure,formation,num_detected,detection_rate,num_intercepted,num_passed,success_rate,civil_risk,missiles_used
51,5,10.0,random,0.8585511510390831,0.75,0.054834416050682046,0.22453419021629226,0.9205856287631342,1.3120734893435366,1,tight,18,0.35294117647058826,0,51,0.0,0.7478847479563516,18
186,5,10.0,random,0.876118181516321,0.75,0.050354623373857856,0.3380849537750026,0.8425586842260222,1.171198243847957,0,spread,71,0.3817204301075269,20,166,0.10752688172043011,0.6598741988379468,48
192,5,10.0,random,0.77859890821506,0.75,0.04654904575209194,0.18959096237606718,0.9323953231459485,0.21291117104928792,0,tight,60,0.3125,19,173,0.09895833333333333,0.6595166631338113,47
181,5,10.0,random,0.9065846321953255,0.75,0.07579652526787285,0.385197973326015,0.918301211245607,1.8820599665442779,0,medium,59,0.3259668508287293,17,164,0.09392265193370165,0.6685061258088906,42
132,5,10.0,random,0.8224088611159783,0.75,0.14310296560997132,0.36598294237123075,0.9483987359388629,0.07250955944323878,0,tight,41,0.3106060606060606,19,113,0.14393939393939395,0.6396619819754512,41
41,5,10.0,random,0.7944613879696352,0.75,0.15224271371250112,0.17119129819819137,0.8922176982280347,1.8673318490102515,0,tight,15,0.36585365853658536,2,39,0.04878048780487805,0.7055402389544475,15
103,5,10.0,random,0.8283536948351982,0.75,0.10790755336319367,0.20480084061321102,0.8521868758179375,0.8320789410267542,0,tight,31,0.30097087378640774,12,91,0.11650485436893204,0.6531439928442835,31
43,5,10.0,random,0.8541939829670782,0.75,0.011321704247037852,0.3998232769288973,0.9156115323914171,1.844460981124478,0,medium,19,0.4418604651162791,6,37,0.13953488372093023,0.6510867685138013,19
134,5,10.0,random,0.6382070836825634,0.75,0.02478215530996228,0.4126265411195808,0.9775338342842206,1.3952350733602026,0,medium,36,0.26865671641791045,8,126,0.05970149253731343,0.7078523625390624,36
80,5,10.0,random,0.9906547118395069,0.75,0.04793234754082174,0.2114228489438814,0.9724928071753229,0.31049922803452845,0,medium,25,0.3125,11,69,0.1375,0.6471322403791901,25
33,5,10.0,random,0.9164926251915186,0.75,0.16644278343938448,0.0720157653707452,0.9037887598939839,0.1724921469255185,0,tight,6,0.18181818181818182,2,31,0.06060606060606061,0.6662168827287573,6
45,5,10.0,random,0.7206139259518913,0.75,0.05862957756467728,0.21322877913647623,0.8686190416925438,0.7034595575290286,0,tight,19,0.4222222222222222,4,41,0.08888888888888889,0.6796161747029672,19
169,5,10.0,random,0.6496228491361175,0.75,0.07930681401224156,0.38336174391629296,0.9987563983138066,1.7633730630161115,0,spread,63,0.3727810650887574,18,151,0.10650887573964497,0.6633509481732095,51
149,5,10.0,random,0.8385844544563524,0.75,0.10178100094346902,0.33013128433778977,0.8577819850895992,0.462196182397542,0,spread,53,0.35570469798657717,8,141,0.053691275167785234,0.723347409543689,34
38,5,10.0,random,0.8416621453256218,0.75,0.08367297535399461,0.10877694917786576,0.9563741560406377,0.8878265429888965,0,tight,9,0.23684210526315788,2,36,0.05263157894736842,0.7101573046239252,9
124,5,10.0,random,0.6844198391636469,0.75,0.036963520779962934,0.2682720059725717,0.9670165375700794,1.585864140217489,0,spread,38,0.3064516129032258,6,118,0.04838709677419355,0.7053320175392427,38
97,5,10.0,random,0.626314454312652,0.75,0.13767876202106188,0.3478580351895237,0.9268807977012758,0.04075265001820161,0,tight,21,0.21649484536082475,4,93,0.041237113402061855,0.706519777591671,21
131,5,10.0,random,0.95510485139814,0.75,0.17976274050036048,0.08845715235729422,0.9432557099323444,0.5718800676157758,0,medium,38,0.2900763358778626,20,111,0.15267175572519084,0.6410367064074843,38
66,5,10.0,random,0.8733931371688666,0.75,0.057462884254847295,0.5550358502624185,0.9604291336073748,0.09309223929983101,0,medium,19,0.2878787878787879,7,59,0.10606060606060606,0.6772999137227768,19
196,5,10.0,random,0.7881689346016197,0.75,0.07376156827594928,0.06550602452402267,0.8983729464870537,0.29423049867668216,0,tight,60,0.30612244897959184,17,179,0.08673469387755102,0.6855951202375483,44
134,5,10.0,random,0.888934068944605,0.75,0.14831136267987247,0.20681176446598984,0.9455274197827602,1.4620095324396463,0,tight,36,0.26865671641791045,15,119,0.11194029850746269,0.6631718503614136,36
46,5,10.0,random,0.748854554608787,0.75,0.01260124727071955,0.12790566423801333,0.921253689824127,0.2671614232401034,0,medium,15,0.32608695652173914,7,39,0.15217391304347827,0.6188140207288889,15
143,5,10.0,random,0.9227839506663377,0.75,0.13532796479318918,0.2927205151045466,0.780912503255114,1.1805074928389367,0,medium,53,0.3706293706293706,20,123,0.13986013986013987,0.6385275655756264,53
