scenario_id,strategy_name,random_seed,swarm_size,uavs_destroyed,uavs_penetrated,penetration_rate,defense_cost,attack_cost,penetration_cost,total_cost,cost_exchange_ratio,kinetic_fired,de_fired,kinetic_hits,de_hits,kinetic_accuracy,de_accuracy,overall_accuracy,steps,termination_reason,timestamp,simulation_completed,total_shots_fired,miss_penalty_cost,total_hits
49,RL_Agent,389151677,414,127,287,0.6932367149758454,128180000.0,14490000.0,1382397977.5682328,1592512941.0339613,109.9042747435446,128,18,112,15,0.875,0.8333333333333334,0.8698630136986302,200,all_uavs_neutralized,2026-02-22T12:57:12.548441,True,146,81934963.46572848,127
50,RL_Agent,1224821422,394,125,269,0.682741116751269,127180000.0,13790000.0,1291802335.458287,1517963099.7270215,110.07709207592615,127,18,113,12,0.889763779527559,0.6666666666666666,0.8620689655172413,200,all_uavs_neutralized,2026-02-22T12:57:12.620263,True,145,98980764.26873456,125
51,RL_Agent,508464061,298,127,171,0.5738255033557047,125200000.0,10430000.0,840955822.1959109,1066188946.438164,102.22329304296875,125,20,114,13,0.912,0.65,0.8758620689655172,200,all_uavs_neutralized,2026-02-22T12:57:12.691584,True,145,100033124.24225311,127
52,RL_Agent,857592370,245,126,119,0.4857142857142857,124220000.0,8575000.0,588410397.814714,808099081.668673,94.23895996136129,124,22,112,14,0.9032258064516129,0.6363636363636364,0.863013698630137,200,all_uavs_neutralized,2026-02-22T12:57:12.761787,True,146,95468683.85395904,126
53,RL_Agent,1642661739,447,128,319,0.7136465324384788,128180000.0,15645000.0,1505785478.827856,1710226808.9906693,109.31459309623965,128,18,115,13,0.8984375,0.7222222222222222,0.8767123287671232,200,all_uavs_neutralized,2026-02-22T12:57:12.829516,True,146,76261330.1628133,128
54,RL_Agent,61136438,439,124,315,0.7175398633257403,128180000.0,15365000.0,1534482286.9333792,1760476800.601952,114.57707781333889,128,18,110,14,0.859375,0.7777777777777778,0.8493150684931506,200,all_uavs_neutralized,2026-02-22T12:57:12.900768,True,146,97814513.66857287,124
55,RL_Agent,2075460851,113,99,14,0.12389380530973451,114310000.0,3955000.0,67036639.65606687,241723594.407008,61.118481518838934,114,31,100,23,0.8771929824561403,0.7419354838709677,0.8482758620689655,200,all_uavs_neutralized,2026-02-22T12:57:12.968343,True,145,60376954.750941135,123
56,RL_Agent,396917567,304,127,177,0.5822368421052632,125200000.0,10640000.0,913080169.6980389,1126036835.4158049,105.83052964434256,125,20,114,13,0.912,0.65,0.8758620689655172,200,all_uavs_neutralized,2026-02-22T12:57:13.030134,True,145,87756665.71776584,127
57,RL_Agent,2004731384,444,121,323,0.7274774774774775,128180000.0,15540000.0,1509642861.6515481,1751915805.6952682,112.73589483238534,128,18,113,8,0.8828125,0.4444444444444444,0.8287671232876712,200,all_uavs_neutralized,2026-02-22T12:57:13.109590,True,146,114092944.0437199,121
58,RL_Agent,199502978,378,126,252,0.6666666666666666,127190000.0,13230000.0,1224898502.215438,1449500966.8211248,109.56167549668366,127,19,113,13,0.889763779527559,0.6842105263157895,0.863013698630137,200,all_uavs_neutralized,2026-02-22T12:57:13.173584,True,146,97412464.60568684,126
